Tipo,Valor
InteresCreditoPersonal,12.821877774149211
InteresCreditoPersonal,10.675599490582403
InteresCreditoPersonal,13.28316858278339
InteresCreditoPersonal,12.2426938733701
InteresCreditoPersonal,14.421612476332223
InteresCreditoPersonal,10.244867265306619
InteresCreditoPersonal,11.180844633505579
InteresCreditoPersonal,11.019729617169606
InteresCreditoPersonal,8.341212629669704
InteresCreditoPersonal,12.74030069266144
InteresCreditoPersonal,12.652638180449724
InteresCreditoPersonal,12.012783641606152
InteresCreditoPersonal,11.413532166562133
InteresCreditoHipotecario,5.801555109539503
InteresCreditoHipotecario,6.995225612681569
InteresCreditoHipotecario,7.088742580167876
InteresCreditoHipotecario,6.537267276934058
InteresCreditoHipotecario,7.306457146000789
InteresCreditoHipotecario,7.984861028177446
InteresCreditoHipotecario,9.763423081452636
InteresCreditoHipotecario,7.709493375398207
InteresCreditoHipotecario,7.809060468867317
InteresCreditoHipotecario,7.410664901080599
InteresCreditoHipotecario,5.19747454164115
InteresCreditoHipotecario,7.46818334946094
InteresCreditoHipotecario,7.572276251929232
InteresCreditoHipotecario,10.455890534982343
InteresCreditoHipotecario,7.269166842262653
InteresCreditoHipotecario,7.861856810800335
InteresCreditoHipotecario,7.458345876353708
InteresCreditoHipotecario,6.097586354856562
InteresCreditoHipotecario,8.871387377418024
InteresCreditoHipotecario,8.402319639224128
InteresCreditoHipotecario,8.449238336451657
InteresCreditoHipotecario,6.408735054246313
InteresCreditoHipotecario,9.183353173123319
InteresCreditoHipotecario,5.817778724649263
InteresCreditoHipotecario,8.204228512560324
InteresCreditoHipotecario,10.128546750971974
InteresCreditoHipotecario,6.3113564098431745
InteresCreditoHipotecario,6.820442724476674
InteresCreditoHipotecario,7.61958163810517
InteresCreditoHipotecario,6.895829215060561
InteresCreditoHipotecario,5.639203882720641
InteresCreditoHipotecario,7.582275569767233
InteresCreditoHipotecario,6.225235543528674
InteresCreditoHipotecario,8.068310916762218
InteresCreditoHipotecario,6.396690918919436
InteresCreditoHipotecario,9.359921286021047
InteresCreditoHipotecario,6.560096049196516
InteresCreditoHipotecario,7.1135261805531895
InteresCreditoHipotecario,8.476220660843603
InteresCreditoHipotecario,6.022962820279254
InteresCreditoHipotecario,7.772951921524955
InteresCreditoHipotecario,9.068571305138914
InteresCreditoHipotecario,5.571020118526527
InteresCreditoHipotecario,7.721560630238765
InteresCreditoHipotecario,7.811859353098108
InteresCreditoHipotecario,8.438187446132773
InteresCreditoHipotecario,6.015659146946302
InteresCreditoHipotecario,5.915452064298869
InteresCreditoHipotecario,8.126329878740277
InteresCreditoHipotecario,7.856381607879824
InteresCreditoHipotecario,7.800591420415052
InteresCreditoHipotecario,7.915737851396371
InteresCreditoHipotecario,6.683970334105811
InteresCreditoHipotecario,7.7787044365932045
InteresCreditoHipotecario,7.851686967958417
InteresCreditoHipotecario,6.642778298368358
InteresCreditoHipotecario,9.738929413373707
InteresCreditoHipotecario,8.068599505094145
InteresCreditoHipotecario,6.070435803356822
InteresCreditoHipotecario,8.287864330360595
InteresCreditoHipotecario,6.3303819957272145
InteresCreditoHipotecario,8.444501524490942
InteresCreditoHipotecario,8.890314694808884
InteresCreditoHipotecario,6.515181217977948
InteresCreditoHipotecario,8.656051355093187
InteresCreditoHipotecario,7.9953371123237975
InteresCreditoHipotecario,8.486472191993387
InteresCreditoHipotecario,9.776151579184736
InteresCreditoHipotecario,7.205534260796555
InteresCreditoHipotecario,6.595516602771013
InteresCreditoHipotecario,6.432582684449372
InteresCreditoHipotecario,6.521027658041474
InteresCreditoHipotecario,7.407477948703075
InteresCreditoHipotecario,7.909382369779973
InteresCreditoHipotecario,7.832028959196023
InteresCreditoHipotecario,8.492619898843229
InteresCreditoHipotecario,7.515602270253488
InteresCreditoHipotecario,9.244240892588781
InteresCreditoHipotecario,7.182411800114453
InteresCreditoHipotecario,10.764202999907543
InteresCreditoHipotecario,8.250800817318007
InteresCreditoHipotecario,6.471410932300461
InteresCreditoHipotecario,6.214929002326665
InteresCreditoHipotecario,8.078966898291823
InteresCreditoHipotecario,7.2318446576089785
InteresCreditoHipotecario,8.35680059291051
InteresCreditoHipotecario,8.067885149488253
InteresCreditoHipotecario,7.412605304811753
InteresCreditoHipotecario,6.483847538317914
InteresCreditoHipotecario,5.682183330376962
InteresCreditoHipotecario,6.964182057519575
InteresCreditoHipotecario,8.527678553188167
InteresCreditoHipotecario,7.7569124929562445
InteresCreditoHipotecario,6.005113465545614
InteresCreditoHipotecario,7.707817111021418
InteresCreditoHipotecario,7.9623808556746045
InteresCreditoHipotecario,6.439371076558641
InteresCreditoHipotecario,7.684470127134634
InteresCreditoHipotecario,7.5698504621352
InteresCreditoHipotecario,6.128435642603252
